A,B,mean(A),mean(B),diff,se,T,df,pval,hedges
Chevrolet,Mercury,34875.39828353465,29900.0,4975.398283534647,,,,,
Chevrolet,Mini,34875.39828353465,25813.031914893618,9062.36636864103,476.20107036853057,19.030545986861583,303.437780895152,0.0,1.4284925792791705
Chevrolet,Mitsubishi,34875.39828353465,21892.91891891892,12982.479364615727,409.2008510695662,31.72642317503059,509.7287275378085,9.781064846947629e-14,2.0504760274450424
Chevrolet,Nissan,34875.39828353465,26456.463001383127,8418.93528215152,269.8665228155512,31.196664166847057,5512.981659179073,3.600564291161845e-12,0.8035672714494108
Chevrolet,Porsche,34875.39828353465,59279.83870967742,-24404.44042614277,1431.1676561502907,-17.052118472121197,129.11978723480837,6.017408793468348e-14,-1.5608541630690922
Chevrolet,Ram,34875.39828353465,41320.847750865054,-6445.449467330407,311.53753410043583,-20.689158646458548,2755.9422045345705,0.0,-0.7934275608879642
Chevrolet,Scion,34875.39828353465,18375.454545454544,16499.943738080103,453.62524546582375,36.37351294489013,74.12392322201241,0.0,5.52042736888064
Chevrolet,Smart,34875.39828353465,13500.0,21375.398283534647,463.1258745410049,46.15461898931773,8.413647696976252,2.8459925527357655e-09,18.8560128847838
Chevrolet,Subaru,34875.39828353465,27978.791666666668,6896.606616867979,285.9001687528401,24.122429332422243,4206.8635798884025,1.1787237852445287e-12,0.7960770229171616
Chevrolet,Tesla,34875.39828353465,50899.11504424779,-16023.716760713141,1884.166608689548,-8.504405442073807,115.16617489364371,5.0715209809482076e-11,-0.8140808344677121
Chevrolet,Toyota,34875.39828353465,28624.735468304454,6250.662815230193,257.61660057026774,24.26343178736751,5286.248247472407,1.4769296896588457e-12,0.5623181542972654
Chevrolet,Volkswagen,34875.39828353465,27287.3133393017,7588.084944232945,315.9330781149782,24.018013528394764,3247.3280477229305,1.2504441926353138e-12,0.8363967799695979
Chevrolet,Volvo,34875.39828353465,44907.79661016949,-10032.398326634844,495.98097700101613,-20.227385306784235,456.4940762974794,7.51620987671231e-14,-1.2313938647493103
Chrysler,Dodge,35208.75488069414,32108.071500503524,3100.6833801906178,336.1160572320842,9.22503793994475,1039.4455129847172,1.800781745942004e-13,0.5196379430931709
Chrysler,Fiat,35208.75488069414,21668.18181818182,13540.573062512321,562.8631316706259,24.05659973202143,105.00601014794324,3.4416913763379853e-15,3.1615201859291346
Chrysler,Ford,35208.75488069414,33066.46001239926,2142.2948682948845,307.976754822561,6.956027799984954,854.397267443213,4.624515215212455e-09,0.34627953653939836
Chrysler,Freightliner,35208.75488069414,0.0,35208.75488069414,,,,,
Chrysler,GMC,35208.75488069414,43078.840297121635,-7870.085416427493,467.71420200407624,-16.826697548856778,1534.2440656306067,4.50195436485501e-13,-0.9360662733117037
Chrysler,Genesis,35208.75488069414,49126.92307692308,-13918.168196228937,1713.1109533806134,-8.124498981670245,80.7392764453746,2.845898849912487e-09,-0.9933125983066219
Chrysler,Honda,35208.75488069414,27710.97840172786,7497.77647896628,288.63737408460776,25.97645749357625,668.3547754154743,1.1368683772161603e-13,1.2927665486808113
Chrysler,Hyundai,35208.75488069414,24322.95008807986,10885.804792614283,305.2164996749964,35.66584638840237,813.5999246005111,3.4350300381902343e-13,1.8718570330278912
Chrysler,Infiniti,35208.75488069414,45525.69031377899,-10316.935433084851,435.5390761806947,-23.687737788203883,1189.4193105764034,4.714006962558415e-13,-1.407180801290717
Chrysler,Jaguar,35208.75488069414,54111.72839506173,-18902.973514367586,1240.5030539052257,-15.238151534459481,176.31170786649056,0.0,-1.390091227720433
Chrysler,Jeep,35208.75488069414,32334.428873985176,2874.326006708965,300.6883957639287,9.559151757108731,779.7046331104384,0.0,0.4799637544244422
Chrysler,Kia,35208.75488069414,24375.759197324416,10832.995683369725,324.3653537402416,33.39751165916755,988.0773661986435,0.0,1.778528089150184
Chrysler,Land Rover,35208.75488069414,54504.444444444445,-19295.689563750304,1112.2964398746017,-17.34761424384822,301.0528724161544,0.0,-1.328063715958916
Chrysler,Lexus,35208.75488069414,42882.28562005277,-7673.530739358626,345.9975634193172,-22.17799068734774,1191.8089626128099,2.4502622153477205e-13,-1.1791267552147295
Chrysler,Lincoln,35208.75488069414,45021.70731707317,-9812.952436379026,732.6171328824504,-13.39438022391094,371.440342681602,2.6867397195928788e-14,-1.0061089714261335
Chrysler,Mazda,35208.75488069414,27183.67381489842,8025.081065795723,333.3448772904153,24.074409455538582,1001.0349161735404,3.885780586188048e-15,1.381751143566072
Chrysler,Mercedes-Benz,35208.75488069414,46790.56814159292,-11581.81326089878,502.8280488201005,-23.033347658460613,1586.7781413784016,0.0,-1.2723230720845047
Chrysler,Mercury,35208.75488069414,29900.0,5308.754880694141,,,,,
Chrysler,Mini,35208.75488069414,25813.031914893618,9395.722965800524,496.5057486919758,18.923694218149887,339.4611553097658,0.0,1.6356672701274464
Chrysler,Mitsubishi,35208.75488069414,21892.91891891892,13315.835961775221,432.6613405194674,30.77657908096848,542.8008052531188,0.0,2.387438554055585
Chrysler,Nissan,35208.75488069414,26456.463001383127,8752.291879311015,304.2670524401247,28.76516471014665,815.119762299947,2.220446049250313e-14,1.4422376064543583
Chrysler,Porsche,35208.75488069414,59279.83870967742,-24071.083828983275,1438.0512365958182,-16.738683029100407,131.58322430197288,4.363176486776865e-14,-1.6911363154550705
Chrysler,Ram,35208.75488069414,41320.847750865054,-6112.092870170913,341.76912414292985,-17.883689421911615,1051.8879438143845,4.842792833414933e-13,-1.0302684192448226
Chrysler,Scion,35208.75488069414,18375.454545454544,16833.300335239597,474.89615958436013,35.44627598162192,87.57131088819402,0.0,5.584588022447555
Chrysler,Smart,35208.75488069414,13500.0,21708.75488069414,483.97941560919287,44.85470699899287,10.016998762602947,1.3692968980905107e-10,18.400895486128473
Chrysler,Subaru,35208.75488069414,27978.791666666668,7229.963214027473,318.57401896097497,22.694767255684894,924.5356126696804,2.2215562722749382e-13,1.2301922549460023
Chrysler,Tesla,35208.75488069414,50899.11504424779,-15690.360163553647,1889.4005156040148,-8.3044119200622,116.44100370843574,1.368958280068e-10,-0.870572771655741
Chrysler,Toyota,35208.75488069414,28624.735468304454,6584.019412389687,293.45666111612815,22.436087793502924,714.0582442689088,0.0,1.0963489675375528
Chrysler,Volkswagen,35208.75488069414,27287.3133393017,7921.44154139244,345.7805791412382,22.908867701782732,1132.7150659914169,1.5698553568199713e-13,1.2675739830194992
Chrysler,Volvo,35208.75488069414,44907.79661016949,-9699.04172947535,515.5071567019488,-18.81456271436994,496.9291039472405,0.0,-1.4013970762212058
Dodge,Fiat,32108.071500503524,21668.18181818182,10439.889682321704,540.3549075590422,19.320430954318635,89.97787300386868,5.551115123125783e-15,2.4541994764790656
Dodge,Ford,32108.071500503524,33066.46001239926,-958.3885118957332,264.60952862682893,-3.6218972040395436,2262.6826529240107,0.1069742949302036,-0.13141859675163775
Dodge,Freightliner,32108.071500503524,0.0,32108.071500503524,,,,,
Dodge,GMC,32108.071500503524,43078.840297121635,-10970.768796618111,440.36927218572663,-24.912657375401903,1647.4050947500941,1.588729148238599e-13,-1.0956332386820922
Dodge,Genesis,32108.071500503524,49126.92307692308,-17018.851576419554,1705.8480763894866,-9.976768630205811,79.38497906453362,7.613909502879324e-13,-1.1723514784355462
Dodge,Honda,32108.071500503524,27710.97840172786,4397.093098775662,241.82649740575275,18.182842434333917,1691.3385658211796,2.4091839634365897e-13,0.6593956607011926
Dodge,Hyundai,32108.071500503524,24322.95008807986,7785.121412423665,261.3917229044061,29.783350926038203,2026.5840246271416,0.0,1.1888597402073164
Dodge,Infiniti,32108.071500503524,45525.69031377899,-13417.618813275469,406.0330134476872,-33.045635130366506,1241.625713608499,0.0,-1.6084919277346732
Dodge,Jaguar,32108.071500503524,54111.72839506173,-22003.656894558204,1230.4537162678116,-17.882555518869307,170.77387374555056,0.0,-1.514278620765892
Dodge,Jeep,32108.071500503524,32334.428873985176,-226.35737348165276,256.08989139784836,-0.8838981197035822,2027.5057581640901,0.9999999999916646,-0.032590542472753906
Dodge,Kia,32108.071500503524,24375.759197324416,7732.312303179107,283.51614387210617,27.27291715235498,2274.7230613300603,9.71223101942087e-13,1.1161704114699924
Dodge,Land Rover,32108.071500503524,54504.444444444445,-22396.37294394092,1101.0776045705363,-20.34041274745243,289.5657735103182,5.473399511402022e-14,-1.3952322257054492
Dodge,Lexus,32108.071500503524,42882.28562005277,-10774.214119549244,308.03057481552247,-34.97774247248622,2458.352098025131,2.353672812205332e-13,-1.4275388119778298
Dodge,Lincoln,32108.071500503524,45021.70731707317,-12913.635816569644,715.4693456200473,-18.049181136304725,341.54923918104737,5.1181281435219717e-14,-1.2089043025466693
Dodge,Mazda,32108.071500503524,27183.67381489842,4924.397685605105,293.74704823170356,16.764075469860753,1874.6290433981505,3.530509218307998e-14,0.7744224273109158
Dodge,Mercedes-Benz,32108.071500503524,46790.56814159292,-14682.496641089398,477.49823854052704,-30.74879749497388,1628.4426175928493,0.0,-1.3370131313666944
Dodge,Mercury,32108.071500503524,29900.0,2208.0715005035236,,,,,
Dodge,Mini,32108.071500503524,25813.031914893618,6295.039585609906,470.83593704522616,13.369921644288668,287.9707016268648,2.986499936241671e-14,1.0627322173688674
Dodge,Mitsubishi,32108.071500503524,21892.91891891892,10215.152581584603,402.9446074948507,25.351257695426895,469.1166895527063,0.0,1.767732151694072
Dodge,Nissan,32108.071500503524,26456.463001383127,5651.608499120397,260.2824625857039,21.713366482613004,2132.905156281767,0.0,0.7984817754054354
Dodge,Porsche,32108.071500503524,59279.83870967742,-27171.767209173893,1429.3914370122127,-19.009325581220576,128.47527395445124,0.0,-1.809320644889617
Dodge,Ram,32108.071500503524,41320.847750865054,-9212.77625036153,303.273235460207,-30.37780843529252,1835.8935842392455,0.0,-1.41141059094967
Dodge,Scion,32108.071500503524,18375.454545454544,13732.61695504898,447.98982523830915,30.653859041874185,70.3620638305242,0.0,4.71909451324138
Dodge,Smart,32108.071500503524,13500.0,18608.071500503524,457.6074691943878,40.66382817846658,8.018000334624263,1.7969808419060485e-08,16.638487714979103
Dodge,Subaru,32108.071500503524,27978.791666666668,4129.279833836856,276.87167909705823,14.914056386349735,2115.399751077309,0.0,0.6287805370949622
Dodge,Tesla,32108.071500503524,50899.11504424779,-18791.043543744265,1882.8177897751534,-9.980277244984123,114.83550418477644,5.4511950509095186e-14,-0.9901730897483688
Dodge,Toyota,32108.071500503524,28624.735468304454,3483.3360321990695,247.55874672994855,14.070745139128105,1856.6396052182338,7.767120280277595e-13,0.49268995749262856
Dodge,Volkswagen,32108.071500503524,27287.3133393017,4820.758161201822,307.7868256445146,15.662652717857608,2107.7559056002915,0.0,0.682890031378961
Dodge,Volvo,32108.071500503524,44907.79661016949,-12799.725109665967,490.832099337446,-26.077603985036408,433.93682576317264,2.4202861936828413e-14,-1.7281704696129734
Fiat,Ford,21668.18181818182,33066.46001239926,-11398.278194217437,523.3154915583286,-21.780891982149523,79.30054596329138,0.0,-2.7077115849331834
Fiat,Freightliner,21668.18181818182,0.0,21668.18181818182,,,,,
Fiat,GMC,21668.18181818182,43078.840297121635,-21410.658478939815,630.6869246704019,-33.94815659152766,163.71614738198153,0.0,-4.302034277724643
Fiat,Genesis,21668.18181818182,49126.92307692308,-27458.74125874126,1764.5845292267904,-15.561023461297822,90.09938383892087,2.3314683517128287e-14,-2.588786168215999
Fiat,Honda,21668.18181818182,27710.97840172786,-6042.796583546042,512.1727793551285,-11.798355607954147,72.77031042238616,0.0,-1.4666568786570542
Fiat,Hyundai,21668.18181818182,24322.95008807986,-2654.768269898039,521.6958250434408,-5.088728225258427,78.31201635849256,0.001271616552541821,-0.638130468257738
Fiat,Infiniti,21668.18181818182,45525.69031377899,-23857.508495597172,607.2097735331937,-39.290389475743474,140.8032701941679,3.2085445411667024e-14,-5.044600330932576
Fiat,Jaguar,21668.18181818182,54111.72839506173,-32443.546576879908,1310.6705340939388,-24.753395863368514,205.41387180902453,6.405986852087153e-14,-3.602694983625676
Fiat,Jeep,21668.18181818182,32334.428873985176,-10666.247055803356,519.0596627951206,-20.54917347721828,76.75589997525297,1.7208456881689926e-14,-2.5580601547653306
Fiat,Kia,21668.18181818182,24375.759197324416,-2707.5773791425963,533.1250368355734,-5.078691098834415,85.3549790296295,0.0011777118969233946,-0.6384864319931608
Fiat,Land Rover,21668.18181818182,54504.444444444445,-32836.26262626263,1190.0473908007248,-27.592399159976907,333.1868728983608,0.0,-3.780316936593429
Fiat,Lexus,21668.18181818182,42882.28562005277,-21214.103801870948,546.5562515295235,-38.814127077503606,94.2052529018008,3.441691376337985e-14,-4.8782635613349425
Fiat,Lincoln,21668.18181818182,45021.70731707317,-23353.525498891348,846.0125800405106,-27.604229594048217,299.4403177745813,6.339373470609644e-14,-3.760282141493204
Fiat,Mazda,21668.18181818182,27183.67381489842,-5515.491996716599,538.6355255733337,-10.23974790902588,88.83287191583513,5.739853037312059e-14,-1.3054968270046594
Fiat,Mercedes-Benz,21668.18181818182,46790.56814159292,-25122.3863234111,657.1495026811849,-38.22933171357688,191.1721018933485,9.325873406851315e-15,-4.838137040123757
Fiat,Mercury,21668.18181818182,29900.0,-8231.81818181818,,,,,
Fiat,Mini,21668.18181818182,25813.031914893618,-4144.850096711798,652.3245976337844,-6.353968732356035,162.50760063848455,1.3101743413512779e-06,-0.9063903675381907
Fiat,Mitsubishi,21668.18181818182,21892.91891891892,-224.73710073710026,605.1489550300834,-0.37137484724885306,134.13544236567688,1.0,-0.05108835718899802
Fiat,Nissan,21668.18181818182,26456.463001383127,-4788.281183201307,521.1409227785714,-9.188073655147994,77.99187295470254,3.0718316779143606e-11,-1.1435159529018684
Fiat,Porsche,21668.18181818182,59279.83870967742,-37611.6568914956,1498.9999270409126,-25.091166592477798,151.00420082179986,1.84297022087776e-14,-3.807820826983605
Fiat,Ram,21668.18181818182,41320.847750865054,-19652.665932683234,543.8892869061908,-36.133577928099356,92.2878083926287,0.0,-4.610204351761574
Fiat,Scion,21668.18181818182,18375.454545454544,3292.7272727272757,636.031276417971,5.176989551946884,107.94569663485993,0.0005940200841062504,1.000556975205266
Fiat,Smart,21668.18181818182,13500.0,8168.18181818182,642.8417355207386,12.70636513910399,26.630806089934214,4.489401073115573e-10,5.359754103093102
Fiat,Subaru,21668.18181818182,27978.791666666668,-6310.609848484848,529.6214003897944,-11.915322613172961,83.13871781478512,0.0,-1.5027276590845862
Fiat,Tesla,21668.18181818182,50899.11504424779,-29230.93322606597,1936.1931026007237,-15.0971167012229,127.32365618335885,9.14823772291129e-14,-2.328962970497614
Fiat,Toyota,21668.18181818182,28624.735468304454,-6956.553650122634,514.9041018940569,-13.510386933281737,74.33498060884318,1.4876988529977098e-14,-1.67473626922598
Fiat,Volkswagen,21668.18181818182,27287.3133393017,-5619.131521119882,546.4189153983868,-10.283559669641097,94.05146244892954,1.7985612998927536e-14,-1.3018511870318354
Fiat,Volvo,21668.18181818182,44907.79661016949,-23239.61479198767,666.9010802246664,-34.847169214598786,183.60840335417356,2.4646951146678475e-14,-4.735100993313971
Ford,Freightliner,33066.46001239926,0.0,33066.46001239926,,,,,
Ford,GMC,33066.46001239926,43078.840297121635,-10012.380284722378,419.2860282279637,-23.87959438342815,1466.207939590466,3.390621117205228e-13,-0.8402274061842038
Ford,Genesis,33066.46001239926,49126.92307692308,-16060.463064523821,1700.5273703482414,-9.444401392513246,78.40045113823524,9.35784782996052e-12,-1.0819727197069395
Ford,Honda,33066.46001239926,27710.97840172786,5355.481610671395,200.88736254261661,26.65912650197333,5969.101034223647,0.0,0.6629415842883254
Ford,Hyundai,33066.46001239926,24322.95008807986,8743.509924319398,224.0564892716298,39.02368528911208,4545.805699192173,0.0,1.1686973690903633
Ford,Infiniti,33066.46001239926,45525.69031377899,-12459.230301379735,383.06459715197366,-32.52514169675871,1069.0579774446269,1.7763568394002505e-15,-1.3305936642419374
Ford,Jaguar,33066.46001239926,54111.72839506173,-21045.26838266247,1223.0666480037228,-17.206967761742458,166.7313987370698,9.559020242022598e-14,-1.3851287477075942
Ford,Jeep,33066.46001239926,32334.428873985176,732.0311384140805,217.8479057919904,3.360285405327936,6052.031298720956,0.2213942898825636,0.08651021506245395
Ford,Kia,33066.46001239926,24375.759197324416,8690.70081507484,249.51368984066377,34.830557075343684,3551.876098036934,4.1799896877137144e-13,1.0895711880331036
Ford,Land Rover,33066.46001239926,54504.444444444445,-21437.98443204519,1092.816347273678,-19.617188638811964,281.0696309909139,0.0,-1.2425537290365765
Ford,Lexus,33066.46001239926,42882.28562005277,-9815.82560765351,277.05326672496636,-35.429380507531725,3080.0288479403634,2.865485626557529e-12,-1.1030465096793316
Ford,Lincoln,33066.46001239926,45021.70731707317,-11955.24730467391,702.6891646409334,-17.01356432724121,318.51766464238057,2.6867397195928788e-14,-1.0477760434108716
Ford,Mazda,33066.46001239926,27183.67381489842,5882.786197500838,261.0804587222738,22.532464613748413,2090.490138161149,0.0,0.8544899228007827
Ford,Mercedes-Benz,33066.46001239926,46790.56814159292,-13724.108129193664,458.1268878717994,-29.957002071954726,1459.8266502279928,0.0,-1.0353711546810431
Ford,Mercury,33066.46001239926,29900.0,3166.460012399257,,,,,
Ford,Mini,33066.46001239926,25813.031914893618,7253.428097505639,451.1786311374358,16.076621535065865,245.32300338393617,0.0,1.2059240582198716
Ford,Mitsubishi,33066.46001239926,21892.91891891892,11173.541093480337,379.7894604790573,29.42035589767631,382.1238833382178,2.631228568361621e-14,1.899650540836984
Ford,Nissan,33066.46001239926,26456.463001383127,6609.99701101613,222.76139232701993,29.67299199365961,6115.520607502677,7.488454301096681e-13,0.7597688560613058
Ford,Porsche,33066.46001239926,59279.83870967742,-26213.37869727816,1423.0374407532759,-18.4207231282701,126.21283881034422,0.0,-1.685344732559077
Ford,Ram,33066.46001239926,41320.847750865054,-8254.387738465797,271.75417738886057,-30.37446495865403,1907.9039202873755,1.138311667148173e-12,-1.1617378728267935
Ford,Scion,33066.46001239926,18375.454545454544,14691.005466944713,427.2827648043447,34.382396569802694,58.40587625307051,0.0,5.217372117460644
Ford,Smart,33066.46001239926,13500.0,19566.460012399257,437.3560030962039,44.73806206815751,6.692262160322234,1.3612418681141492e-07,18.27696899701386
Ford,Subaru,33066.46001239926,27978.791666666668,5087.668345732589,241.9371907496211,21.02888080153736,3330.4311332551347,0.0,0.6914721355369444
Ford,Tesla,33066.46001239926,50899.11504424779,-17832.65503184853,1877.9985375594913,-9.495563854390717,113.66609755817281,3.695932448977146e-13,-0.9085732320425186
Ford,Toyota,33066.46001239926,28624.735468304454,4441.724544094803,207.7522819713347,21.37990736827461,6804.526923183538,5.875189224013866e-12,0.49184277529406006
Ford,Volkswagen,33066.46001239926,27287.3133393017,5779.146673097555,276.78223863196314,20.879759848976715,2339.5245522516816,1.7145174169286292e-12,0.7247472922689856
Ford,Volvo,33066.46001239926,44907.79661016949,-11841.336597770234,472.0082915816189,-25.08713683416862,376.0193606692179,1.9695356456850277e-13,-1.5256269243632037
Freightliner,GMC,0.0,43078.840297121635,-43078.840297121635,,,,,
Freightliner,Genesis,0.0,49126.92307692308,-49126.92307692308,,,,,
Freightliner,Honda,0.0,27710.97840172786,-27710.97840172786,,,,,
Freightliner,Hyundai,0.0,24322.95008807986,-24322.95008807986,,,,,
Freightliner,Infiniti,0.0,45525.69031377899,-45525.69031377899,,,,,
Freightliner,Jaguar,0.0,54111.72839506173,-54111.72839506173,,,,,
Freightliner,Jeep,0.0,32334.428873985176,-32334.428873985176,,,,,
Freightliner,Kia,0.0,24375.759197324416,-24375.759197324416,,,,,
Freightliner,Land Rover,0.0,54504.444444444445,-54504.444444444445,,,,,
Freightliner,Lexus,0.0,42882.28562005277,-42882.28562005277,,,,,
Freightliner,Lincoln,0.0,45021.70731707317,-45021.70731707317,,,,,
Freightliner,Mazda,0.0,27183.67381489842,-27183.67381489842,,,,,
Freightliner,Mercedes-Benz,0.0,46790.56814159292,-46790.56814159292,,,,,
Freightliner,Mercury,0.0,29900.0,-29900.0,,,,,
Freightliner,Mini,0.0,25813.031914893618,-25813.031914893618,,,,,
Freightliner,Mitsubishi,0.0,21892.91891891892,-21892.91891891892,,,,,
Freightliner,Nissan,0.0,26456.463001383127,-26456.463001383127,,,,,
Freightliner,Porsche,0.0,59279.83870967742,-59279.83870967742,,,,,
Freightliner,Ram,0.0,41320.847750865054,-41320.847750865054,,,,,
Freightliner,Scion,0.0,18375.454545454544,-18375.454545454544,,,,,
Freightliner,Smart,0.0,13500.0,-13500.0,,,,,
Freightliner,Subaru,0.0,27978.791666666668,-27978.791666666668,,,,,
Freightliner,Tesla,0.0,50899.11504424779,-50899.11504424779,,,,,
Freightliner,Toyota,0.0,28624.735468304454,-28624.735468304454,,,,,
Freightliner,Volkswagen,0.0,27287.3133393017,-27287.3133393017,,,,,
Freightliner,Volvo,0.0,44907.79661016949,-44907.79661016949,,,,,
GMC,Genesis,43078.840297121635,49126.92307692308,-6048.082779801443,1736.5771593997138,-3.482760755584334,85.24644515190847,0.19390511334687788,-0.40810961745445035
GMC,Honda,43078.840297121635,27710.97840172786,15367.861895393773,405.29325885659966,37.91788182894798,1288.910284360099,3.402833570476105e-13,1.3334064188601935
GMC,Hyundai,43078.840297121635,24322.95008807986,18755.890209041776,417.26275130905464,44.94983113206245,1428.832803827615,3.043121310497554e-13,1.749516369387748
GMC,Infiniti,43078.840297121635,45525.69031377899,-2446.8500166573576,520.235887686036,-4.703347221086061,1795.2041439319637,0.0015993234204122464,-0.22511595276165505
GMC,Jaguar,43078.840297121635,54111.72839506173,-11032.888097940093,1272.7132114912363,-8.668793565058442,195.19605450950465,1.1664003096711895e-12,-0.7300716880360509
GMC,Jeep,43078.840297121635,32334.428873985176,10744.411423136458,413.9620795474266,25.9550619585326,1396.149844892322,0.0,0.9289577220535774
GMC,Kia,43078.840297121635,24375.759197324416,18703.08109979722,431.46723475042336,43.34762779986242,1593.2412337320166,9.644507414918735e-13,1.7319908740482517
GMC,Land Rover,43078.840297121635,54504.444444444445,-11425.60414732281,1148.1090811041686,-9.951671261353049,341.03036170986894,0.0,-0.6769362967275049
GMC,Lexus,43078.840297121635,42882.28562005277,196.55467706886702,447.95692409901346,0.4387803078704547,1783.7431846478537,1.0,0.017480956490752826
GMC,Lincoln,43078.840297121635,45021.70731707317,-1942.8670199515327,785.9255405883224,-2.4720751771181217,485.3320473961097,0.8750107848662773,-0.16412729055747144
GMC,Mazda,43078.840297121635,27183.67381489842,15895.166482223216,438.25779989853794,36.268987079986125,1612.0923876490501,0.0,1.6443895630914078
GMC,Mercedes-Benz,43078.840297121635,46790.56814159292,-3711.7278444712865,577.7431424399379,-6.424529469611415,2191.6367671593684,1.07093591994456e-07,-0.27349390843499255
GMC,Mercury,43078.840297121635,29900.0,13178.840297121635,,,,,
GMC,Mini,43078.840297121635,25813.031914893618,17265.808382228017,572.2491157182546,30.171839340558794,565.6757363251124,0.0,2.383429172654525
GMC,Mitsubishi,43078.840297121635,21892.91891891892,21185.921378202715,517.8290524258439,40.91296399642749,957.3318118354003,0.0,2.82984179180282
GMC,Nissan,43078.840297121635,26456.463001383127,16622.377295738508,416.568759218387,39.90308185118653,1429.5758574363156,4.488631688559508e-13,1.4241570102671661
GMC,Porsche,43078.840297121635,59279.83870967742,-16200.998412555782,1465.927164299409,-11.051707620343135,142.04034358785694,2.1871393585115584e-14,-1.0473947536659043
GMC,Ram,43078.840297121635,41320.847750865054,1757.9925462565807,444.6990287526726,3.9532187672807355,1662.7618130571325,0.035712132445704925,0.18030750335086898
GMC,Scion,43078.840297121635,18375.454545454544,24703.38575166709,553.6040591832027,44.622840714200876,158.83528433180504,5.229150445984487e-14,6.858585956477649
GMC,Smart,43078.840297121635,13500.0,29578.840297121635,561.4153245945115,52.68620039626685,18.102204846382854,0.0,21.55391382510308
GMC,Subaru,43078.840297121635,27978.791666666668,15100.048630454967,427.13053919509497,35.35230390903496,1534.5538456205209,3.7192471324942744e-13,1.4571988689882558
GMC,Tesla,43078.840297121635,50899.11504424779,-7820.274747126154,1910.702855056448,-4.092878558500463,121.77007485451395,0.03161111350846346,-0.40446499959531296
GMC,Toyota,43078.840297121635,28624.735468304454,14454.10482881718,408.7394083148467,35.362640682014614,1333.2507763073409,2.9543034685275416e-13,1.1979252326652494
GMC,Volkswagen,43078.840297121635,27287.3133393017,15791.526957819933,447.7893487650136,35.26552608134244,1735.2886683086329,0.0,1.5055167879032119
GMC,Volvo,43078.840297121635,44907.79661016949,-1828.9563130478564,588.8112775474605,-3.106184244068653,787.3414615123562,0.3969108025322492,-0.20400816406585645
Genesis,Honda,49126.92307692308,27710.97840172786,21415.944675195216,1697.1314591129726,12.618907368783637,77.7761749899585,1.5654144647214707e-14,1.4455740576915916
Genesis,Hyundai,49126.92307692308,24322.95008807986,24803.97298884322,1700.0296372317532,14.590317983651637,78.30860176295184,0.0,1.6887250088353691
Genesis,Infiniti,49126.92307692308,45525.69031377899,3601.2327631440858,1728.1892091645527,2.083818568040363,83.61205779016318,0.9792419050576104,0.24795228168165576
Genesis,Jaguar,49126.92307692308,54111.72839506173,-4984.805318138649,2082.2563440990307,-2.393944113684773,156.54940786954347,0.9043879468562617,-0.3288839200591771
Genesis,Jeep,49126.92307692308,32334.428873985176,16792.4942029379,1699.2225184299891,9.882457430268442,78.16012767057704,1.351474487876203e-12,1.1339749796277054
Genesis,Kia,49126.92307692308,24375.759197324416,24751.163879598662,1703.571700428104,14.528982768015428,78.96288021178682,0.0,1.6866472258333853
Genesis,Land Rover,49126.92307692308,54504.444444444445,-5377.521367521367,2008.5186147880688,-2.67735699730559,145.64812662159346,0.7411231588191325,-0.3434184537561281
Genesis,Lexus,49126.92307692308,42882.28562005277,6244.63745687031,1707.8225814423972,3.6564907413252485,79.7533572839453,0.12882639316744193,0.42433324226050684
Genesis,Lincoln,49126.92307692308,45021.70731707317,4105.215759849911,1825.8344720114612,2.2484052211629737,103.44888986829561,0.9492716102453118,0.28650612909322976
Genesis,Mazda,49126.92307692308,27183.67381489842,21943.24926202466,1705.304214211714,12.867645009701711,79.28374719967108,2.3425705819590803e-14,1.5185693096080501
Genesis,Mercedes-Benz,49126.92307692308,46790.56814159292,2336.354935330157,1746.3618475197798,1.3378412604743386,87.17658505794189,0.9999950413123068,0.15652413279713537
Genesis,Mercury,49126.92307692308,29900.0,19226.923076923078,,,,,
Genesis,Mini,49126.92307692308,25813.031914893618,23313.89116202946,1744.551980961487,13.363827169644045,86.70301797887299,2.886579864025407e-15,1.794769674916742
Genesis,Mitsubishi,49126.92307692308,21892.91891891892,27234.004158004158,1727.4662055659937,15.765289109711471,83.44539354208472,0.0,2.031634539479848
Genesis,Nissan,49126.92307692308,26456.463001383127,22670.46007553995,1699.8594338924236,13.336667505281888,78.27735747401603,0.0,1.529922161621333
Genesis,Porsche,49126.92307692308,59279.83870967742,-10152.915632754339,2205.6597686105697,-4.603119564152023,170.0819994479605,0.004245704048073562,-0.662729167582253
Genesis,Ram,49126.92307692308,41320.847750865054,7806.075326058024,1706.970940001585,4.573056953184438,79.59368788304872,0.008016119078998574,0.5401570217229522
Genesis,Scion,49126.92307692308,18375.454545454544,30751.468531468534,1738.5252423190304,17.6882496629436,85.19071835926646,7.882583474838611e-15,3.3140768464359285
Genesis,Smart,49126.92307692308,13500.0,35626.92307692308,1741.0283543141638,20.46314925810467,81.94080610745253,0.0,8.589867128535587
Genesis,Subaru,49126.92307692308,27978.791666666668,21148.13141025641,1702.4785054001172,12.421966763854188,78.76043702163052,0.0,1.447426145070712
Genesis,Tesla,49126.92307692308,50899.11504424779,-1772.1919673247103,2523.2475035472016,-0.7023456735153205,187.5821788064562,0.9999999999999845,-0.10297978030792924
