A,B,mean(A),mean(B),diff,se,T,df,pval,hedges
Hybrids,Pickup Trucks,31495.35593220339,37064.17624309392,-5568.820310890529,409.5246825230368,-13.598253166528659,355.76810213188713,3.141931159689193e-14,-0.8231907057407287
Hybrids,Plug-in Hybrids,31495.35593220339,45378.92857142857,-13883.572639225182,2106.4465910338135,-6.5909920044121915,43.96062077173018,4.417732241912553e-06,-1.0845659438865458
Hybrids,Sedans,31495.35593220339,24832.546765937645,6662.809166265746,400.95038054045045,16.617540447984585,327.13016976679506,3.219646771412954e-15,0.9838891980492669
Hybrids,Sport Utilities,31495.35593220339,37790.17829181495,-6294.822359611557,411.74045387486257,-15.28832617823047,363.66838079273265,0.0,-0.9054834549038626
Hybrids,Sports Cars,31495.35593220339,25566.666666666668,5928.689265536723,743.9802729499027,7.968879661323953,9.497765600132192,0.0007217210112911987,3.27794930933385
Hybrids,Wagons,31495.35593220339,28265.338983050846,3230.016949152545,1006.4760425526368,3.2092338144090706,160.1077743683483,0.09733710048775135,0.34892385203787996
Luxury Vehicles,Minivans and Vans,45239.515634771735,34977.44089834515,10262.074736426584,331.2014819499051,30.984386531153095,3812.8665747944938,0.0,1.1976873637518164
Luxury Vehicles,Pickup Trucks,45239.515634771735,37064.17624309392,8175.339391677815,301.8981726921641,27.079790906896104,4458.159612721207,0.0,0.6571015597742342
Luxury Vehicles,Plug-in Hybrids,45239.515634771735,45378.92857142857,-139.4129366568377,2088.1928268139527,-0.06676248230846867,42.463840660441114,1.0,-0.010366699109551491
Luxury Vehicles,Sedans,45239.515634771735,24832.546765937645,20406.96886883409,290.1607291395679,70.32987864811402,3923.566829792837,0.0,1.4566505360713966
Luxury Vehicles,Sport Utilities,45239.515634771735,37790.17829181495,7449.337342956787,304.89710139053716,24.432299647923074,4713.796990666454,0.0,0.5073828955209607
Luxury Vehicles,Sports Cars,45239.515634771735,25566.666666666668,19672.848968105067,690.607477238616,28.486295930021885,7.068730936050722,5.10039938395046e-07,11.637659236010334
Luxury Vehicles,Wagons,45239.515634771735,28265.338983050846,16974.17665172089,967.6911001511231,17.540903961057463,138.48678024877037,1.3322676295501878e-14,1.643920054215628
Minivans and Vans,Pickup Trucks,34977.44089834515,37064.17624309392,-2086.7353447487694,221.76964469271405,-9.409472372290482,1700.8228571244522,1.2734258092450546e-13,-0.3592627481400275
Minivans and Vans,Plug-in Hybrids,34977.44089834515,45378.92857142857,-10401.487673083422,2078.1213993868387,-5.00523582315857,41.65057095355928,0.0009004215385610692,-0.7905936286629521
Minivans and Vans,Sedans,34977.44089834515,24832.546765937645,10144.894132407506,205.50551663415408,49.36555620775715,1306.182043830537,7.394085344003543e-14,1.77864035283917
Minivans and Vans,Sport Utilities,34977.44089834515,37790.17829181495,-2812.737393469797,225.83514135009275,-12.454826014475103,1868.3973730915054,4.676259379721159e-13,-0.44914228276011725
Minivans and Vans,Sports Cars,34977.44089834515,25566.666666666668,9410.774231678482,659.5285863782937,14.268940613107302,5.879722058159428,0.00022962852211061424,5.8407314467032005
Minivans and Vans,Wagons,34977.44089834515,28265.338983050846,6712.1019152943045,945.7617744146545,7.0970323572746645,126.36261846300121,8.469781431763579e-09,0.6968676589918467
Pickup Trucks,Plug-in Hybrids,37064.17624309392,45378.92857142857,-8314.752328334653,2073.6529689460017,-4.00971254730288,41.293611372049284,0.01715412100436242,-0.6221634140585259
Pickup Trucks,Sedans,37064.17624309392,24832.546765937645,12231.629477156275,153.88502979862923,79.48550611558728,7686.807960623817,7.985612171523826e-12,1.5747923559566492
Pickup Trucks,Sport Utilities,37064.17624309392,37790.17829181495,-726.0020487210277,180.13771425681745,-4.0302612460486,10567.630836397255,0.005021653411824367,-0.08008139184100925
Pickup Trucks,Sports Cars,37064.17624309392,25566.666666666668,11497.509576427252,645.3108098267103,17.817010658034313,5.389090854775699,0.00012660940074771254,7.278282945020742
Pickup Trucks,Wagons,37064.17624309392,28265.338983050846,8798.837260043074,935.9024623180613,9.40144685403428,121.19999910695545,7.549516567451064e-14,0.8792894370157921
Plug-in Hybrids,Sedans,45378.92857142857,24832.546765937645,20546.381805490928,2071.976683671538,9.9163190239587,41.160255819663874,1.8298229598201488e-10,1.5337215583245336
Plug-in Hybrids,Sport Utilities,45378.92857142857,37790.17829181495,7588.750279613625,2074.091697919851,3.6588306520992,41.32857168360353,0.043429086167337316,0.5659243635870685
Plug-in Hybrids,Sports Cars,45378.92857142857,25566.666666666668,19812.261904761905,2164.678455697655,9.152519559019957,45.74813663775669,6.768191562755987e-10,3.929003623304243
Plug-in Hybrids,Wagons,45378.92857142857,28265.338983050846,17113.589588377727,2268.329824839278,7.544577248412411,58.29977097109245,3.5335086190357856e-08,1.3491478219400757
Sedans,Sport Utilities,24832.546765937645,37790.17829181495,-12957.631525877303,159.68825303574698,-81.1432981421412,15131.570214759739,0.0,-1.2437349715921262
Sedans,Sports Cars,24832.546765937645,25566.666666666668,-734.1199007290234,639.9037297431096,-1.147234914576505,5.210736062073294,0.9875115628115501,-0.4684792598903419
Sedans,Wagons,24832.546765937645,28265.338983050846,-3432.7922171132013,932.182471961873,-3.682532465868555,119.28556034173555,0.0257661917791826,-0.34129408755320995
Sport Utilities,Sports Cars,37790.17829181495,25566.666666666668,12223.51162514828,646.719241279157,18.90080091164628,5.43629829159759,8.66325974894222e-05,7.7182787224673985
Sport Utilities,Wagons,37790.17829181495,28265.338983050846,9524.839308764102,936.8741402848592,10.166615662876604,121.70469167027638,0.0,0.942357638154826
Sports Cars,Wagons,25566.666666666668,28265.338983050846,-2698.672316384178,1123.2584742239997,-2.4025390222393375,41.33954275418778,0.5267209132111551,-0.9992658932556862
